,dttl,swin,dwin,tcprtt,synack,ackdat,label,proto_tcp,proto_udp,service_dns,state_FIN,attack_cat_DoS,attack_cat_Exploits,attack_cat_Normal
882,0.9921259842519685,1.0,1.0,0.19662615331568617,0.33016516443361754,0.08686074543155103,3,1.0,0.0,0.0,1.0,0,1,0
897,0.9921259842519685,1.0,1.0,0.22882172291980554,0.3824136419001218,0.10173651269152094,3,1.0,0.0,0.0,1.0,0,1,0
898,0.9921259842519685,1.0,1.0,0.11762310642905154,0.16300511571254564,0.06439260677737821,3,1.0,0.0,0.0,1.0,0,1,0
900,0.9921259842519685,1.0,1.0,0.15460970737276797,0.25072643118148596,0.07150185279984494,3,1.0,0.0,0.0,1.0,0,1,0
910,0.9921259842519685,1.0,1.0,0.11154140800777083,0.12045018270401948,0.07335991927312102,3,1.0,0.0,0.0,1.0,0,1,0
915,0.9921259842519685,1.0,1.0,0.11693618174524485,0.21163264311814858,0.04615181512589699,2,1.0,0.0,0.0,1.0,1,0,0
918,0.9921259842519685,1.0,1.0,0.1857353112828721,0.2628774665042631,0.09970570080916477,3,1.0,0.0,0.0,1.0,0,1,0
927,0.9921259842519685,1.0,1.0,0.1625287951582543,0.18142362971985382,0.10476306843597288,7,1.0,0.0,0.0,1.0,0,0,0
929,0.9921259842519685,1.0,1.0,0.18922829646703362,0.26495493300852613,0.10261358186201293,2,1.0,0.0,0.0,1.0,1,0,0
936,0.9921259842519685,1.0,1.0,0.17346189915891974,0.2646898903775883,0.08620487465073476,3,1.0,0.0,0.0,1.0,0,1,0
940,0.9921259842519685,1.0,1.0,0.03463603054131543,0.010666017052375151,0.03241363958425938,3,1.0,0.0,0.0,1.0,0,1,0
941,0.9921259842519685,1.0,1.0,0.15802487687009206,0.27376370280146156,0.06677593164899537,3,1.0,0.0,0.0,1.0,0,1,0
942,0.9921259842519685,1.0,1.0,0.06533297734892689,0.08988258221680877,0.03600337345099683,3,1.0,0.0,0.0,1.0,0,1,0
947,0.9921259842519685,1.0,1.0,0.036142703236461744,0.015308160779537146,0.032318138057288275,3,1.0,0.0,0.0,1.0,0,1,0
952,0.9921259842519685,1.0,1.0,0.03537863369070411,0.013875761266747867,0.032034442344815284,3,1.0,0.0,0.0,1.0,0,1,0
953,0.9921259842519685,1.0,1.0,0.042349175086637034,0.029308647990255784,0.03377032304093715,3,1.0,0.0,0.0,1.0,0,1,0
958,0.9921259842519685,1.0,1.0,0.010869375636445109,0.01692180267965895,0.005280672667814089,3,1.0,0.0,0.0,1.0,0,1,0
960,0.9921259842519685,1.0,1.0,0.017167750496075003,0.026330816077953713,0.008483484906896543,3,1.0,0.0,0.0,1.0,0,1,0
961,0.9921259842519685,1.0,1.0,0.06495798623735663,0.09810280146163215,0.03264888231613674,3,1.0,0.0,0.0,1.0,0,1,0
964,0.9921259842519685,1.0,1.0,0.044505206271944354,0.037655542021924476,0.033019652950259853,2,1.0,0.0,0.0,1.0,1,0,0
966,0.9921259842519685,1.0,1.0,0.039168123474711915,0.02439756394640682,0.032209996622335695,3,1.0,0.0,0.0,1.0,0,1,0
967,0.9921259842519685,1.0,1.0,0.03375926241462076,0.012447259439707673,0.03085401538276801,2,1.0,0.0,0.0,1.0,1,0,0
968,0.9921259842519685,1.0,1.0,0.03375926241462076,0.012447259439707673,0.03085401538276801,3,1.0,0.0,0.0,1.0,0,1,0
969,0.9921259842519685,1.0,1.0,0.0631219385229241,0.09314884287454323,0.032511949979670815,3,1.0,0.0,0.0,1.0,0,1,0
970,0.9921259842519685,0.0,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,0,1,0
971,0.9921259842519685,1.0,1.0,0.043270217655842685,0.030951522533495736,0.034142498109280425,3,1.0,0.0,0.0,1.0,0,1,0
972,0.9921259842519685,1.0,1.0,0.03970142925950324,0.027492326431181484,0.03165313845404094,3,1.0,0.0,0.0,1.0,0,1,0
975,0.9921259842519685,1.0,1.0,0.03582875718956572,0.012677222898903776,0.0329374935483803,3,1.0,0.0,0.0,1.0,0,1,0
976,0.9921259842519685,1.0,1.0,0.033874644295103916,0.011961997563946405,0.031149648786112392,2,1.0,0.0,0.0,1.0,1,0,0
977,0.9921259842519685,1.0,1.0,0.0349352184407078,0.013394397076735686,0.031743724461241477,3,1.0,0.0,0.0,1.0,0,1,0
979,0.9921259842519685,1.0,1.0,0.016295678143586043,0.02677904993909866,0.007409092728471602,2,1.0,0.0,0.0,1.0,1,0,0
980,0.9921259842519685,1.0,1.0,0.03841143300270611,0.013285261875761265,0.035421937683849214,3,1.0,0.0,0.0,1.0,0,1,0
982,0.9921259842519685,1.0,1.0,0.034764828919529187,0.013657490864799025,0.03147056200541971,3,1.0,0.0,0.0,1.0,0,1,0
983,0.9921259842519685,1.0,1.0,0.0778029411646325,0.09492228989037758,0.047240953863633646,3,1.0,0.0,0.0,1.0,0,1,0
984,0.9921259842519685,1.0,1.0,0.035972984540169665,0.013928380024360535,0.032637646842375426,3,1.0,0.0,0.0,1.0,0,1,0
986,0.9921259842519685,1.0,1.0,0.07358680675279164,0.08479025578562727,0.04647834608208496,3,1.0,0.0,0.0,1.0,0,1,0
987,0.9921259842519685,1.0,1.0,0.0360722666233761,0.01394981729598051,0.032733850586456614,3,1.0,0.0,0.0,1.0,0,1,0
989,0.9921259842519685,1.0,1.0,0.06290593290946145,0.09325408038976857,0.0322479163462801,3,1.0,0.0,0.0,1.0,0,1,0
990,0.9921259842519685,1.0,1.0,0.056445889252177826,0.07100609013398294,0.03350207610488595,3,1.0,0.0,0.0,1.0,0,1,0
993,0.9921259842519685,1.0,1.0,0.03527398500840543,0.011671619975639464,0.032719104027144896,3,1.0,0.0,0.0,1.0,0,1,0
996,0.9921259842519685,1.0,1.0,0.03486947760182786,0.013349573690621192,0.03169105817798535,3,1.0,0.0,0.0,1.0,0,1,0
997,0.9921259842519685,1.0,1.0,0.03387934006930963,0.013803654080389768,0.030490969136855794,3,1.0,0.0,0.0,1.0,0,1,0
998,0.9921259842519685,1.0,1.0,0.03579588677012575,0.014555907429963457,0.032226147615867576,2,1.0,0.0,0.0,1.0,1,0,0
999,0.9921259842519685,1.0,1.0,0.09115571053101157,0.135278928136419,0.046677073524238076,3,1.0,0.0,0.0,1.0,0,1,0
1000,0.9921259842519685,1.0,1.0,0.042626225764773915,0.03538708891595615,0.03187012354105617,3,1.0,0.0,0.0,1.0,0,1,0
1001,0.9921259842519685,1.0,1.0,0.03596359299175824,0.01409987819732034,0.0325660206971471,7,1.0,0.0,0.0,1.0,0,0,0
1003,0.9921259842519685,1.0,1.0,0.03422280241121297,0.012560292326431181,0.0312985188134497,3,1.0,0.0,0.0,1.0,0,1,0
1004,0.9921259842519685,1.0,1.0,0.0673186190130556,0.1029047503045067,0.03338972136727289,3,1.0,0.0,0.0,1.0,0,1,0
1005,0.9921259842519685,1.0,1.0,0.040276326187259424,0.013084531059683312,0.03744642961221464,3,1.0,0.0,0.0,1.0,0,1,0
1007,0.9921259842519685,1.0,1.0,0.03343860811885944,0.03718587088915956,0.021604411608772377,3,1.0,0.0,0.0,1.0,0,1,0
1009,0.9921259842519685,1.0,1.0,0.06387795817004337,0.10025432399512789,0.030743065079375107,3,1.0,0.0,0.0,1.0,0,1,0
1010,0.9921259842519685,1.0,1.0,0.018765655375789392,0.03906845310596833,0.005566475031617325,3,1.0,0.0,0.0,1.0,0,1,0
1011,0.9921259842519685,1.0,1.0,0.03556176888472679,0.015121071863580998,0.031777430882525395,3,1.0,0.0,0.0,1.0,0,1,0
1012,0.9921259842519685,1.0,1.0,0.04645462339220045,0.07672009744214373,0.02098435390057027,3,1.0,0.0,0.0,1.0,0,1,0
1013,0.9921259842519685,1.0,1.0,0.05331313703208287,0.10224019488428746,0.018968288577525822,3,1.0,0.0,0.0,1.0,0,1,0
1017,0.9921259842519685,1.0,1.0,0.10725081203352513,0.2123225334957369,0.03576461963356906,3,1.0,0.0,0.0,1.0,0,1,0
1018,0.9921259842519685,1.0,1.0,0.05505594008728774,0.04758684531059683,0.040485625264648065,3,1.0,0.0,0.0,1.0,0,1,0
1031,0.9921259842519685,1.0,1.0,0.019903374383344222,0.04091010962241169,0.006093840081288652,3,1.0,0.0,0.0,1.0,0,1,0
1033,0.9921259842519685,1.0,1.0,0.02696783126339134,0.035720341047503046,0.015358892631706084,3,1.0,0.0,0.0,1.0,0,1,0
1035,0.9921259842519685,1.0,1.0,0.06923650736364477,0.1234884287454324,0.027980542968313853,3,1.0,0.0,0.0,1.0,0,1,0
1036,0.9921259842519685,1.0,1.0,0.045357824702723946,0.08345919610231425,0.01740796215892437,3,1.0,0.0,0.0,1.0,0,1,0
1037,0.9921259842519685,1.0,1.0,0.04333662931960915,0.02854859926918392,0.0350778512999092,3,1.0,0.0,0.0,1.0,0,1,0
1038,0.9921259842519685,1.0,1.0,0.07311655850733412,0.105915712545676,0.03837405841463252,3,1.0,0.0,0.0,1.0,0,1,0
1040,0.9921259842519685,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,1.0,0.0,1,0,0
1044,0.9921259842519685,1.0,1.0,0.025547694978607392,0.04610962241169306,0.010128779595817875,7,1.0,0.0,0.0,1.0,0,0,0
1045,0.9921259842519685,1.0,1.0,0.06345533849152948,0.1011429963459196,0.029980457297826425,3,1.0,0.0,0.0,1.0,0,1,0
1046,0.9921259842519685,1.0,1.0,0.04635802460854013,0.04225286236297198,0.033302646445622766,4,1.0,0.0,0.0,1.0,0,0,0
1048,0.9921259842519685,1.0,1.0,0.06308370150439188,0.08875809987819731,0.03405401875341014,3,1.0,0.0,0.0,1.0,0,1,0
1050,0.9921259842519685,1.0,1.0,0.0930702447571681,0.1457773447015834,0.04489835758440122,4,1.0,0.0,0.0,1.0,0,0,0
1053,0.9921259842519685,1.0,1.0,0.03402557989457316,0.010284043848964676,0.03191225656766107,3,1.0,0.0,0.0,1.0,0,1,0
1055,0.9921259842519685,1.0,1.0,0.0410055128389175,0.033549330085261876,0.030835757737905888,3,1.0,0.0,0.0,1.0,0,1,0
1056,0.9921259842519685,1.0,1.0,0.07797869728490335,0.13083946406820948,0.03448307340767003,4,1.0,0.0,0.0,1.0,0,0,0
1059,0.9921259842519685,1.0,1.0,0.08349287785217971,0.14878051157125455,0.03379068733712952,3,1.0,0.0,0.0,1.0,0,1,0
1060,0.9921259842519685,1.0,1.0,0.07172258439312484,0.12250231425091351,0.03093828143597781,3,1.0,0.0,0.0,1.0,0,1,0
1063,0.9921259842519685,1.0,1.0,0.08010521217520336,0.1004258221680877,0.04766790186656329,3,1.0,0.0,0.0,1.0,0,1,0
1067,0.9921259842519685,1.0,1.0,0.09831743701960552,0.16393861144945188,0.043847138570608984,3,1.0,0.0,0.0,1.0,0,1,0
1068,0.9921259842519685,1.0,1.0,0.0490386408551139,0.0758489646772229,0.024003185256811325,3,1.0,0.0,0.0,1.0,0,1,0
1069,0.9921259842519685,1.0,1.0,0.03615746138396541,0.016810718635809987,0.03179217744183711,2,1.0,0.0,0.0,1.0,1,0,0
1072,0.9921259842519685,1.0,1.0,0.047656070763975635,0.028846772228989032,0.039491988053882515,3,1.0,0.0,0.0,1.0,0,1,0
1073,0.9921259842519685,1.0,1.0,0.08731725053028706,0.07120876979293544,0.06574507693139549,7,1.0,0.0,0.0,1.0,0,0,0
1075,0.9921259842519685,1.0,1.0,0.04796800433621207,0.04250231425091351,0.034898083719728294,2,1.0,0.0,0.0,1.0,1,0,0
1076,0.9921259842519685,1.0,1.0,0.041778973933086556,0.028367356881851397,0.03351260936153718,3,1.0,0.0,0.0,1.0,0,1,0
1078,0.9921259842519685,1.0,1.0,0.03557853950689004,0.014926187576126673,0.031865208021285604,3,1.0,0.0,0.0,1.0,0,1,0
1080,0.9921259842519685,1.0,1.0,0.14468686565121666,0.13170280146163216,0.10400186508864435,7,1.0,0.0,0.0,1.0,0,0,0
1084,0.9921259842519685,1.0,1.0,0.03873678307267314,0.021817295980511568,0.03268820647430131,2,1.0,0.0,0.0,1.0,1,0,0
1086,0.9921259842519685,1.0,1.0,0.15785448734891344,0.29930718635809983,0.0573936088411943,4,1.0,0.0,0.0,1.0,0,0,0
1089,0.9921259842519685,1.0,1.0,0.09289985523598948,0.1438246041412911,0.045423615982742305,3,1.0,0.0,0.0,1.0,0,1,0
1090,0.9921259842519685,1.0,1.0,0.041172548235663464,0.09611108404384895,0.008468036130474747,3,1.0,0.0,0.0,1.0,0,1,0
1097,0.9921259842519685,1.0,1.0,0.048102840138404594,0.024820462850182703,0.04141044519862562,2,1.0,0.0,0.0,1.0,1,0,0
1098,0.9921259842519685,1.0,1.0,0.06352912922904778,0.09195225334957369,0.03336935707108052,3,1.0,0.0,0.0,1.0,0,1,0
1099,0.9921259842519685,1.0,1.0,0.08472317069407567,0.12972082825822168,0.041946236853617924,3,1.0,0.0,0.0,1.0,0,1,0
1100,0.9921259842519685,1.0,1.0,0.02696179383941257,0.053129354445797805,0.009079667233355874,3,1.0,0.0,0.0,1.0,0,1,0
1101,0.9921259842519685,1.0,1.0,0.05405842348101767,0.05394397076735688,0.03715079620887026,3,1.0,0.0,0.0,1.0,0,1,0
1104,0.9921259842519685,1.0,1.0,0.037358237930854056,0.015467965895249694,0.033532973657729545,7,1.0,0.0,0.0,1.0,0,0,0
1105,0.9921259842519685,1.0,1.0,0.03422280241121297,0.013793909866017052,0.03085401538276801,3,1.0,0.0,0.0,1.0,0,1,0
1106,0.9921259842519685,1.0,1.0,0.0651183133852373,0.09670548112058465,0.033320201873374804,3,1.0,0.0,0.0,1.0,0,1,0
1107,0.9921259842519685,1.0,1.0,0.03731798843766225,0.017219975639464067,0.03285954744916124,3,1.0,0.0,0.0,1.0,0,1,0
1108,0.9921259842519685,1.0,1.0,0.032965005748969274,0.0700803897685749,0.00925592372798637,3,1.0,0.0,0.0,1.0,0,1,0
1109,0.9921259842519685,1.0,1.0,0.037536006525784496,0.02231035322777101,0.031253576918404476,2,1.0,0.0,0.0,1.0,1,0,0
1111,0.9921259842519685,1.0,1.0,0.04340639510780826,0.02375444579780755,0.03687833597015858,8,1.0,0.0,0.0,1.0,0,0,0
1113,0.9921259842519685,1.0,1.0,0.053937675001442274,0.059542996345919606,0.03500692737179095,3,1.0,0.0,0.0,1.0,0,1,0
1130,0.9921259842519685,1.0,1.0,0.03629632213547711,0.018007308160779535,0.031506375078033874,3,1.0,0.0,0.0,1.0,0,1,0
1134,0.9921259842519685,1.0,1.0,0.018840116938194217,0.03351814859926918,0.007644335460348959,3,1.0,0.0,0.0,1.0,0,1,0
1136,0.9921259842519685,1.0,1.0,0.020519862454065264,0.03517661388550548,0.008805100343313945,3,1.0,0.0,0.0,1.0,0,1,0
1141,0.9921259842519685,1.0,1.0,0.019903374383344222,0.04091010962241169,0.006093840081288652,3,1.0,0.0,0.0,1.0,0,1,0
1144,0.9921259842519685,1.0,1.0,0.036325838430484425,0.015713520097442143,0.03236378216944358,3,1.0,0.0,0.0,1.0,0,1,0
1145,0.9921259842519685,1.0,1.0,0.10251478833462356,0.13859585870889157,0.057372542327891844,3,1.0,0.0,0.0,1.0,0,1,0
1148,0.9921259842519685,1.0,1.0,0.1233881755038901,0.15942509135200975,0.07171743345264002,3,1.0,0.0,0.0,1.0,0,1,0
1152,0.9921259842519685,1.0,1.0,0.06810415495518218,0.10490231425091351,0.03349224506534481,4,1.0,0.0,0.0,1.0,0,0,0
1154,0.9921259842519685,1.0,1.0,0.11268449361441789,0.15975444579780754,0.060394182552573235,3,1.0,0.0,0.0,1.0,0,1,0
1155,0.9921259842519685,1.0,1.0,0.03651970682269159,0.04772911084043848,0.021030700229835657,4,1.0,0.0,0.0,1.0,0,0,0
1158,0.9921259842519685,1.0,1.0,0.06566637731753228,0.11062411693057246,0.0288786786521083,4,1.0,0.0,0.0,1.0,0,0,0
1159,0.9921259842519685,1.0,1.0,0.1475190883221462,0.29082971985383677,0.049629194255021374,3,1.0,0.0,0.0,1.0,0,1,0
1162,0.9921259842519685,1.0,1.0,0.07931430963398453,0.15584701583434835,0.02687033771727475,3,1.0,0.0,0.0,1.0,0,1,0
1165,0.9921259842519685,1.0,1.0,0.09380345635814537,0.1640984165651644,0.03906433783384279,3,1.0,0.0,0.0,1.0,0,1,0
1166,0.9921259842519685,1.0,1.0,0.1795020064372356,0.263526431181486,0.09294686112462879,3,1.0,0.0,0.0,1.0,0,1,0
1168,0.9921259842519685,1.0,1.0,0.11104298511707907,0.1408760048721072,0.06547823442956445,3,1.0,0.0,0.0,1.0,0,1,0
1169,0.9921259842519685,1.0,1.0,0.1382342010676849,0.24470255785627285,0.056530584012903944,3,1.0,0.0,0.0,0.0,0,1,0
1176,0.9921259842519685,1.0,1.0,0.15506519747072184,0.22981339829476247,0.0795141500258767,3,1.0,0.0,0.0,1.0,0,1,0
1180,0.9921259842519685,1.0,1.0,0.13918073498257866,0.19017198538367844,0.07717014931242411,2,1.0,0.0,0.0,1.0,1,0,0
1184,0.9921259842519685,1.0,1.0,0.11659070692868193,0.1426981729598051,0.07062899693201344,4,1.0,0.0,0.0,1.0,0,0,0
1187,0.9921259842519685,1.0,1.0,0.08709990326705136,0.11311084043848964,0.050419188503863246,3,1.0,0.0,0.0,1.0,0,1,0
1189,0.9921259842519685,1.0,1.0,0.08709990326705136,0.11311084043848964,0.050419188503863246,3,1.0,0.0,0.0,1.0,0,1,0
1196,0.9921259842519685,1.0,1.0,0.05510155617957177,0.043776857490864796,0.04190621047834327,3,1.0,0.0,0.0,1.0,0,1,0
1199,0.9921259842519685,1.0,1.0,0.03946127395012551,0.02281705237515225,0.03308636357571761,3,1.0,0.0,0.0,1.0,0,1,0
1206,0.9921259842519685,1.0,1.0,0.057702344264648465,0.07501096224116931,0.033374272590851094,3,1.0,0.0,0.0,1.0,0,1,0
1207,0.9921259842519685,1.0,1.0,0.11423745322673479,0.18024263093788062,0.05463740668412378,3,1.0,0.0,0.0,1.0,0,1,0
1210,0.9921259842519685,1.0,1.0,0.11318425815488274,0.19693641900121803,0.04751973405633606,7,1.0,0.0,0.0,1.0,0,0,0
1214,0.9921259842519685,1.0,1.0,0.12590913542746973,0.19340511571254565,0.06211250782094306,4,1.0,0.0,0.0,1.0,0,0,0
1218,0.9921259842519685,1.0,1.0,0.0951900513986028,0.18865968331303287,0.03166577836202241,3,1.0,0.0,0.0,1.0,0,1,0
1221,0.9921259842519685,1.0,1.0,0.1055106922778664,0.19004531059683313,0.0419701122353607,2,1.0,0.0,0.0,1.0,1,0,0
1223,0.9921259842519685,1.0,1.0,0.13341834920728624,0.19280097442143726,0.07019081345532249,3,1.0,0.0,0.0,1.0,0,1,0
1229,0.9921259842519685,1.0,1.0,0.1273789127538569,0.17423239951278927,0.07055947743811536,3,1.0,0.0,0.0,1.0,0,1,0
1236,0.9921259842519685,1.0,1.0,0.1630325846480383,0.2640662606577345,0.07551221471552132,3,1.0,0.0,0.0,1.0,0,1,0
1244,0.9921259842519685,1.0,1.0,0.10173394816670267,0.14004969549330085,0.05603130764763588,3,1.0,0.0,0.0,1.0,0,1,0
1252,0.9921259842519685,1.0,1.0,0.09200162071292585,0.15499342265529842,0.04045894101446497,3,1.0,0.0,0.0,1.0,0,1,0
1258,0.9921259842519685,1.0,1.0,0.11399193131826481,0.14360048721071864,0.06758348132558928,3,1.0,0.0,0.0,1.0,0,1,0
1259,0.9921259842519685,1.0,1.0,0.03609104972019894,0.015816808769792932,0.03208078867408067,3,1.0,0.0,0.0,1.0,0,1,0
1260,0.9921259842519685,1.0,1.0,0.14668994876239516,0.2648341047503045,0.05812812793833972,7,1.0,0.0,0.0,1.0,0,0,0
1262,0.9921259842519685,1.0,1.0,0.07492845652585158,0.1271697929354446,0.032612367026412487,3,1.0,0.0,0.0,1.0,0,1,0
1263,0.9921259842519685,1.0,1.0,0.1795020064372356,0.263526431181486,0.09294686112462879,3,1.0,0.0,0.0,1.0,0,1,0
1264,0.9921259842519685,1.0,1.0,0.21591371045319588,0.3999356881851401,0.0819108170225854,2,1.0,0.0,0.0,1.0,1,0,0
1265,0.9921259842519685,1.0,1.0,0.1349035555060636,0.23833568818514006,0.05533821935998528,3,1.0,0.0,0.0,1.0,0,1,0
1266,0.9921259842519685,1.0,1.0,0.07492845652585158,0.1271697929354446,0.032612367026412487,3,1.0,0.0,0.0,1.0,0,1,0
1267,0.9921259842519685,1.0,1.0,0.1709315476869287,0.2232477466504263,0.09848875855739324,3,1.0,0.0,0.0,1.0,0,1,0
1268,0.9921259842519685,1.0,1.0,0.03722876872775377,0.01735444579780755,0.03271769959292474,3,1.0,0.0,0.0,1.0,0,1,0
1269,0.9921259842519685,1.0,1.0,0.08109937465704077,0.12231132764920827,0.04082268947748727,3,1.0,0.0,0.0,1.0,0,1,0
1271,0.9921259842519685,1.0,1.0,0.03740653732268421,0.0221836784409257,0.031163693128314025,3,1.0,0.0,0.0,1.0,0,1,0
1274,0.23622047244094488,0.0,0.0,0.0,0.0,0.0,3,0.0,1.0,1.0,0.0,0,1,0
1277,0.9921259842519685,1.0,1.0,0.03465883858745745,0.012279658952496953,0.03185607919885454,3,1.0,0.0,0.0,1.0,0,1,0
1286,0.9921259842519685,1.0,1.0,0.13822279704461388,0.14756833130328864,0.09151855152272269,3,1.0,0.0,0.0,1.0,0,1,0
1287,0.9921259842519685,1.0,1.0,0.08866627937709883,0.11550012180267964,0.051197947278943806,3,1.0,0.0,0.0,1.0,0,1,0
1289,0.9921259842519685,1.0,1.0,0.05120138028928652,0.040157856272838,0.03912753737375014,2,1.0,0.0,0.0,1.0,1,0,0
1290,0.9921259842519685,1.0,1.0,0.1430131575593244,0.21288380024360534,0.07299827746142896,3,1.0,0.0,0.0,1.0,0,1,0
1292,0.9921259842519685,1.0,1.0,0.05015019769209406,0.034350304506699146,0.040119770150295525,3,1.0,0.0,0.0,1.0,0,1,0
1294,0.9921259842519685,1.0,1.0,0.03842015372623099,0.016894518879415343,0.03413056041840904,2,1.0,0.0,0.0,1.0,1,0,0
1295,0.9921259842519685,1.0,1.0,0.04781304378742365,0.04966820950060901,0.03215381925352917,7,1.0,0.0,0.0,1.0,0,0,0
1299,0.9921259842519685,1.0,1.0,0.03997445498832093,0.018547137637028012,0.035162117353119,7,1.0,0.0,0.0,1.0,0,0,0
1300,0.9921259842519685,1.0,1.0,0.03755478962260733,0.022602679658952497,0.031167906430974515,3,1.0,0.0,0.0,1.0,0,1,0
1304,0.9921259842519685,1.0,1.0,0.15242550154222642,0.21398489646772226,0.0824543330657886,3,1.0,0.0,0.0,1.0,0,1,0
1306,0.9921259842519685,1.0,1.0,0.03480440758783446,0.010699147381242386,0.03257795838801848,3,1.0,0.0,0.0,1.0,0,1,0
1307,0.9921259842519685,1.0,1.0,0.09413014807788544,0.12286869671132765,0.05426242274734017,3,1.0,0.0,0.0,1.0,0,1,0
1308,0.9921259842519685,1.0,1.0,0.12014071222819853,0.11406577344701582,0.08466210365988536,3,1.0,0.0,0.0,1.0,0,1,0
1310,0.9921259842519685,1.0,1.0,0.12014071222819853,0.11406577344701582,0.08466210365988536,3,1.0,0.0,0.0,1.0,0,1,0
1311,0.9921259842519685,1.0,1.0,0.08486605639490656,0.1316326431181486,0.04140693411307521,2,1.0,0.0,0.0,1.0,1,0,0
1320,0.9921259842519685,1.0,1.0,0.03412016620357389,0.012589524969549327,0.03118054633895598,3,1.0,0.0,0.0,1.0,0,1,0
1323,0.9921259842519685,1.0,1.0,0.034996934330268556,0.01181973203410475,0.03237571986031497,3,1.0,0.0,0.0,1.0,0,1,0
1326,0.9921259842519685,1.0,1.0,0.03590388957685708,0.012755176613885503,0.032988053180306176,3,1.0,0.0,0.0,1.0,0,1,0
1339,0.9921259842519685,1.0,1.0,0.04029712175874185,0.01954494518879415,0.03514034862270647,3,1.0,0.0,0.0,1.0,0,1,0
1345,0.9921259842519685,1.0,1.0,0.039829556812830465,0.01898562728380024,0.03485243960757299,3,1.0,0.0,0.0,1.0,0,1,0
1346,0.9921259842519685,1.0,1.0,0.03580058254433146,0.01346845310596833,0.032622900283063715,3,1.0,0.0,0.0,1.0,0,1,0
1350,0.9921259842519685,1.0,1.0,0.03700940898985847,0.04543922046285018,0.022368423824541222,3,1.0,0.0,0.0,1.0,0,1,0
1351,0.9921259842519685,1.0,1.0,0.12963154272282454,0.2430616321559074,0.04811661859990548,3,1.0,0.0,0.0,1.0,0,1,0
1353,0.9921259842519685,1.0,1.0,0.10814569243215612,0.1714299634591961,0.05143599887926149,3,1.0,0.0,0.0,1.0,0,1,0
1358,0.9921259842519685,1.0,1.0,0.14351090962512963,0.1831308160779537,0.08424007117672627,3,1.0,0.0,0.0,1.0,0,1,0
1361,0.9921259842519685,1.0,1.0,0.04015155275836485,0.014115468940316686,0.03694434437850625,3,1.0,0.0,0.0,1.0,0,1,0
1362,0.9921259842519685,1.0,1.0,0.07088069916052973,0.11229427527405601,0.033735212185433065,3,1.0,0.0,0.0,1.0,0,1,0
1364,0.9921259842519685,1.0,1.0,0.0666967643432423,0.07655639464068209,0.04223274143453124,3,1.0,0.0,0.0,1.0,0,1,0
1365,0.9921259842519685,1.0,1.0,0.036117211890773604,0.01314299634591961,0.033071617016405895,2,1.0,0.0,0.0,1.0,1,0,0
1369,0.9921259842519685,1.0,1.0,0.0514583062208275,0.030236297198538365,0.04297147383433715,7,1.0,0.0,0.0,1.0,0,0,0
1370,0.9921259842519685,1.0,1.0,0.2117177007879509,0.2824321559074299,0.11985792743428828,3,1.0,0.0,0.0,1.0,0,1,0
1371,0.9921259842519685,1.0,1.0,0.024164454062582594,0.028977344701583432,0.014853998529557372,3,1.0,0.0,0.0,1.0,0,1,0
1372,0.9921259842519685,1.0,1.0,0.0378808105174609,0.023004141291108404,0.03136452722179738,3,1.0,0.0,0.0,1.0,0,1,0
1378,0.9921259842519685,1.0,1.0,0.042950234184967885,0.02154640682095006,0.03719644032102557,3,1.0,0.0,0.0,1.0,0,1,0
1381,0.9921259842519685,1.0,1.0,0.0421962270125082,0.03293934226552984,0.03230198706375639,3,1.0,0.0,0.0,1.0,0,1,0
1384,0.9921259842519685,1.0,1.0,0.03432543861885205,0.01320341047503045,0.03117422638496525,3,1.0,0.0,0.0,1.0,0,1,0
1386,0.9921259842519685,1.0,1.0,0.20103078952064196,0.27300170523751516,0.1120689352492625,3,1.0,0.0,0.0,1.0,0,1,0
1389,0.9921259842519685,1.0,1.0,0.034135595175964074,0.012361510353227769,0.031278856734367415,3,1.0,0.0,0.0,1.0,0,1,0
1393,0.9921259842519685,1.0,1.0,0.03592938092254522,0.014756638246041412,0.032293560458435414,3,1.0,0.0,0.0,1.0,0,1,0
1396,0.9921259842519685,1.0,1.0,0.03592938092254522,0.014756638246041412,0.032293560458435414,3,1.0,0.0,0.0,1.0,0,1,0
1406,0.9921259842519685,1.0,1.0,0.03576368717557231,0.01261485992691839,0.03289184943622499,3,1.0,0.0,0.0,1.0,0,1,0
1408,0.9921259842519685,1.0,1.0,0.022742976128025588,0.03101388550548112,0.012632183593258997,3,1.0,0.0,0.0,1.0,0,1,0
